file,sample_rate,peak,rms,dc,power_spectral_centroid_hz
Rough-Air-81-100-source-matched.wav,48000,0.6375030279159546,0.1000000002926618,-4.573911428451538e-08,2411.1007947272415
Rough-Air-81-100-source.wav,48000,0.35192787647247314,0.055204121667950586,-4.672507445017497e-08,2411.1008105963942
Rough-Air-81-100-synth-matched.wav,48000,0.48369646072387695,0.10000000342058804,4.0768001704139915e-05,1576.1121914462542
Rough-Air-81-100-synth.wav,48000,0.42008113861083984,0.08684808009175424,3.539972586874315e-05,1576.1121843730275
Rough-Air-81-20-source-matched.wav,48000,0.6375151872634888,0.10000000218475973,-4.5675784349441525e-08,2411.1037583770453
Rough-Air-81-20-source.wav,48000,0.2463526725769043,0.03864264243633053,-4.727393388748169e-08,2411.1037644366943
Rough-Air-81-20-synth-matched.wav,48000,0.5026310682296753,0.09999999614029254,7.544605784673006e-06,1328.2594162668393
Rough-Air-81-20-synth.wav,48000,0.18094468116760254,0.0359994994588023,2.678524593802843e-06,1328.2594143689173
Rough-Air-81-60-source-matched.wav,48000,0.6375068426132202,0.1000000016739048,-4.583100477854411e-08,2411.102075882527
Rough-Air-81-60-source.wav,48000,0.2991364002227783,0.04692284488907711,-4.717459281285604e-08,2411.1020997247047
Rough-Air-81-60-synth-matched.wav,48000,0.5082098245620728,0.10000000230119196,2.1930213056583987e-05,1441.8212092652093
Rough-Air-81-60-synth.wav,48000,0.30403077602386475,0.059823873066640075,1.3096269190390693e-05,1441.8212103147566
Soft-Exhale-45-100-source-matched.wav,48000,0.46467530727386475,0.10000000177815523,-4.663939277331034e-08,1699.5596927800038
Soft-Exhale-45-100-source.wav,48000,0.17221546173095703,0.03706145732579345,-4.843994975090027e-08,1699.5596841996867
Soft-Exhale-45-100-synth-matched.wav,48000,0.43690037727355957,0.09999999679459672,1.0019579426722323e-05,1196.1483516619862
Soft-Exhale-45-100-synth.wav,48000,0.2480757236480713,0.05678084044534504,5.664438891046224e-06,1196.148352076278
Soft-Exhale-45-20-source-matched.wav,48000,0.46468353271484375,0.09999999871607523,-4.6721349159876503e-08,1699.5670453546472
Soft-Exhale-45-20-source.wav,48000,0.1205524206161499,0.025942910183547222,-4.891430338223775e-08,1699.5670455781978
Soft-Exhale-45-20-synth-matched.wav,48000,0.45806241035461426,0.10000000430556251,6.293189375007406e-07,1079.664909691252
Soft-Exhale-45-20-synth.wav,48000,0.08623850345611572,0.018826783007126088,7.049443120969102e-08,1079.6649216664382
Soft-Exhale-45-60-source-matched.wav,48000,0.4646780490875244,0.09999999918068954,-4.598995049794515e-08,1699.562870703922
Soft-Exhale-45-60-source.wav,48000,0.14638197422027588,0.031501799674698676,-4.876529177029928e-08,1699.5628943734193
Soft-Exhale-45-60-synth-matched.wav,48000,0.45434391498565674,0.09999999605744465,3.454489682979406e-06,1132.1541393729185
Soft-Exhale-45-60-synth.wav,48000,0.1602095365524292,0.03526172143809179,1.1800463866204657e-06,1132.1541451976243
Soft-Exhale-60-100-source-matched.wav,48000,0.46102774143218994,0.10000000248153819,-4.565343260765076e-08,1826.053433895503
Soft-Exhale-60-100-source.wav,48000,0.17517566680908203,0.03799678245156749,-4.774083693822225e-08,1826.0534237338984
Soft-Exhale-60-100-synth-matched.wav,48000,0.42558205127716064,0.10000000317290479,1.2182162460336026e-05,1230.1722007209264
Soft-Exhale-60-100-synth.wav,48000,0.24717235565185547,0.058078673289811,7.051008535509414e-06,1230.17219936503
Soft-Exhale-60-20-source-matched.wav,48000,0.4610353708267212,0.10000000082749051,-4.567826787630717e-08,1826.05715468315
Soft-Exhale-60-20-source.wav,48000,0.12262463569641113,0.026597660734903945,-4.822884996732076e-08,1826.0571404615755
Soft-Exhale-60-20-synth-matched.wav,48000,0.4340447187423706,0.10000000327092858,9.338651347826136e-07,1046.8317305074304
Soft-Exhale-60-20-synth.wav,48000,0.09026050567626953,0.020795212704272644,1.4742390510249645e-07,1046.8317317763174
Soft-Exhale-60-60-source-matched.wav,48000,0.46103012561798096,0.09999999946511778,-4.625941316286723e-08,1826.0550551701012
Soft-Exhale-60-60-source.wav,48000,0.14889812469482422,0.03229682706771858,-4.814813534418742e-08,1826.0550598031932
Soft-Exhale-60-60-synth-matched.wav,48000,0.41380250453948975,0.10000000279574028,4.3796843532076544e-06,1128.7968174879954
Soft-Exhale-60-60-synth.wav,48000,0.15495896339416504,0.03744754550879982,1.603191312243964e-06,1128.796827483868
Soft-Exhale-81-100-source-matched.wav,48000,0.4533834457397461,0.09999999642680159,-4.5392662286758425e-08,1987.9529861215356
Soft-Exhale-81-100-source.wav,48000,0.1760716438293457,0.038835024935560375,-4.729752739270528e-08,1987.9529555508411
Soft-Exhale-81-100-synth-matched.wav,48000,0.4589657783508301,0.09999999961057518,3.4416349545279715e-05,1324.5945753943104
